"","cloud_cover","cloud_cover_anom","cloud_cover_lanom","lon","lat","month","is_land","resid","proj_x","proj_y","loc_ind"
"14836",49.8870967741936,-9.07764496927803,-0.157479483624834,-39.375,0.952368021011353,8,FALSE,-6.88151506991298,-0.447878497338795,0.0130546246826355,836
"14837",27.3548387096774,-20.1694188428059,-0.505490619265837,-24.375,-2.85710000991821,8,FALSE,-28.4957125725605,-0.281034286883056,-0.0391582901112257,837
"14844",74.9758064516129,-1.37467997951869,-0.0169710128642562,101.25,-0.952368021011353,8,TRUE,-0.0763167943118348,1.11448835384305,-0.0130546246826355,844
"14868",59.6451612903226,-0.225800051203272,-0.00235894437727335,-170.625,-10.4760398864746,8,FALSE,6.01135696710948,-1.88657714693488,-0.143296420772171,868
"14873",75.4274193548387,28.0291122631848,0.553222643655408,71.25,12.3808002471924,8,FALSE,20.4055375050504,0.769984846521668,0.169206601261541,873
"14879",41.3387096774194,-20.4155465949821,-0.377234807545865,-165,29.5233993530273,8,FALSE,-14.9068038080116,-1.69160355095616,0.397782161106919,879
"14880",70.0967741935484,14.5165290578597,0.241008662043653,-45,19.9997005462646,8,FALSE,15.0072514981476,-0.491171008487353,0.272010721825986,880
"14889",75.1129032258064,11.3523681515617,0.17564555194912,86.25,12.3808002471924,8,FALSE,20.0910213760182,0.934248280446291,0.169206601261541,889
"14894",48.3145161290323,-14.5243615591398,-0.173532596386263,-56.25,-12.3808002471924,8,TRUE,-2.90176348441158,-0.626254341837623,-0.169206601261541,894
"14897",67.9435483870968,3.07186219918074,0.0576536964235306,123.75,12.3808002471924,8,FALSE,12.9216665373085,1.34490686525785,0.169206601261541,897
"14927",53.7983870967742,-1.51578501024066,-0.0167945216489116,-168.75,-21.9043998718262,8,FALSE,0.634463065588497,-1.80008011684351,-0.297446057231875,927
"14932",63.2096774193548,4.69228750640041,0.0789877180204517,-161.25,-31.4281005859375,8,FALSE,7.43758638055501,-1.63337983007185,-0.422454391047245,932
"14933",51.6854838709677,12.5545762928827,0.333790665995646,112.5,33.3328018188477,8,TRUE,21.9380466415428,1.10888780600754,0.446937965851299,933
"14944",60.0403225806452,-3.19152585765489,-0.0493274616273389,-86.25,-50.4752006530762,8,FALSE,-4.08013067927945,-0.730614686522065,-0.656664412013138,944
"14945",50.6451612903226,0.0033634152585762,0.00602046814434809,3.75,52.3799018859863,8,FALSE,-9.19150957298229,0.0229553932892014,0.678530115022615,945
"14957",31.7903225806452,0.363301651305683,0.0296459021027453,135,-31.4281005859375,8,TRUE,-3.08712545165474,1.35013477283396,-0.422454391047245,957
"14961",50.3145161290323,-3.10797491039427,-0.0509017759701234,-39.375,27.6186008453369,8,FALSE,-5.61947020382617,-0.415603325112268,0.372932224183756,961
"14973",51.6774193548387,-2.71195596518177,-0.0472467663527745,-1.875,58.0938987731934,8,FALSE,-7.78063266102556,-0.020950312254315,0.741990864122612,973
"14981",59.5161290322581,16.2893337173579,0.331355492966921,-82.5,35.2374992370605,8,TRUE,28.9585633083299,-0.817701855689751,0.471220420389993,981
"14986",25.0161290322581,-4.2283938172043,-0.0900801460579181,-30,73.3307037353516,8,TRUE,-18.0408679798159,-0.155522323273189,0.891800640782173,986
"14995",29.8064516129032,-10.3338293650794,-0.278046989234123,35.625,52.3799018859863,8,TRUE,-15.1497060526818,0.283116517233483,0.678530115022615,995
"15002",65.3064516129032,2.73725838453662,0.0448003549730132,-144.375,56.1893005371094,8,FALSE,5.61715670592662,-1.11844533399088,0.721211883362576,1002
"15016",23.4435483870968,-15.3695116487455,-0.461969500857238,48.75,50.4752006530762,8,TRUE,-19.8556449915599,0.400659666802423,0.656664412013138,1016
"15017",67.4354838709677,0.853974654377879,0.0139568317191863,63.75,-50.4752006530762,8,FALSE,3.31503061104313,0.52635681717181,-0.656664412013138,1017
"15029",17.9435483870968,-18.6850742447517,-0.563711494257084,80.625,39.0470008850098,8,TRUE,-15.0433752010041,0.756760033103138,0.519132647565433,1029
"15030",32.9274193548387,-3.2854982718894,-0.0799058859331794,-93.75,39.0470008850098,8,TRUE,-0.0595042332621656,-0.899208980510788,0.519132647565433,1030
"15058",59.3790322580645,-6.64994079621095,-0.100467145472419,-133.125,48.570499420166,8,FALSE,-0.253851635518136,-1.15136805714055,0.634471339984409,1058
"15061",15.4677419354839,-16.2912026369688,-0.558345594914705,28.125,35.2374992370605,8,FALSE,-41.8823154243496,0.266442177696661,0.471220420389993,1061
"15063",14.0322580645161,-17.3279393881208,-0.706355322707983,73.125,46.6657981872559,8,TRUE,-25.7085365827301,0.63435441849179,0.611966828195635,1063
"15071",37.008064516129,-4.75304499487967,-0.107595542958765,-103.125,52.3799018859863,8,TRUE,-7.948093149456,-0.84934955170045,0.678530115022615,1071
"15077",70.3548387096774,6.58054755504352,0.0993739083145453,-33.75,-44.761100769043,8,FALSE,8.08315465842405,-0.311421237269434,-0.589166220976401,1077
"15098",38.3467741935484,8.06934363799283,0.256494397074049,116.25,44.761100769043,8,TRUE,0.411638884713873,1.03526519416596,0.589166220976401,1098
"15104",51.6129032258064,-9.70186411930364,-0.165059161756436,9.375,-59.9986000061035,8,FALSE,-11.4655769034256,0.0606693664570979,-0.762371260174684,1104
"15108",34.3467741935484,-4.59999679979519,-0.11464060066771,-45,-67.6171035766602,8,FALSE,-22.1180852946559,-0.277383872889232,-0.839444157726797,1108
"15118",70.491935483871,-4.73559107782899,-0.0636823394481301,133.125,-2.85710000991821,8,TRUE,0.209584294136785,1.46762349816707,-0.0391582901112257,1118
"15123",76.241935483871,1.28783602150537,0.0180193041534684,110.625,0.952368021011353,8,TRUE,1.59985445202543,1.21864614392184,0.0130546246826355,1123
"15127",41.5322580645161,-5.19298195084485,-0.0912339627233578,-155.625,4.76183986663818,8,FALSE,-14.3778464121488,-1.73587670564267,0.0652454745879316,1127
"15135",62.6048387096774,1.02948508704556,0.0204189651029676,-123.75,6.66657018661499,8,FALSE,7.01619188094078,-1.37962976289207,0.09130486877474,1135
"15141",60.9596774193548,-11.595958141321,-0.164092214507964,-54.375,-6.66657018661499,8,TRUE,-0.755583345958602,-0.612016210606258,-0.09130486877474,1141
"15146",63.5564516129032,2.93498303891449,0.0521410635594384,-58.125,4.76183986663818,8,TRUE,-0.258314073582588,-0.654851691350228,0.0652454745879316,1146
"15147",69.4758064516129,18.1333413338454,0.307937229575786,1.875,-4.76183986663818,8,FALSE,14.3096176689642,0.0103944712912735,-0.0652454745879316,1147
"15150",74.6290322580645,7.43057475678444,0.106955893714176,91.875,-4.76183986663818,8,FALSE,19.4628434754159,1.00826371525352,-0.0652454745879316,1150
"15155",65.4112903225806,2.90460509472606,0.0534538009692733,65.625,-6.66657018661499,8,FALSE,10.8445429904949,0.715747771725962,-0.09130486877474,1155
"15164",57.0645161290323,-9.23697676651305,-0.144746594188566,95.625,-8.57131004333496,8,FALSE,3.00949781273063,1.04481711627971,-0.117325644629951,1164
"15179",46.7096774193548,-19.9698876728111,-0.317712748897507,-67.5,-16.1902008056641,8,TRUE,0.986616736886952,-0.74164933500864,-0.220797496835121,1179
"15188",47.8064516129032,-8.14328116999488,-0.147395195872952,-153.75,-14.2854995727539,8,FALSE,-5.26765044623167,-1.68574061954323,-0.19504375364097,1188
"15189",51.7903225806452,1.9364519329237,0.0544950122978096,-76.875,18.0949993133545,8,TRUE,14.6587774085849,-0.837913980774507,0.246457815464419,1189
"15191",58.0483870967742,5.91813236047107,0.108952004324233,24.375,69.5216979980469,8,TRUE,10.4655925261413,0.133993325688239,0.857469755400841,1191
"15195",56.5564516129032,-1.17173739119304,-0.017399578791875,84.375,0.952368021011353,8,FALSE,-0.212160231203309,0.927004331701226,0.0130546246826355,1195
"15199",27.4838709677419,-8.20616839477727,-0.240921275209152,-163.125,-0.952368021011353,8,FALSE,-29.1331603471321,-1.82276132637882,-0.0130546246826355,1199
"15200",29.3548387096774,-3.14003616231439,-0.0235087271995984,-135,-0.952368021011353,8,FALSE,-27.2621926051966,-1.51028795614245,-0.0130546246826355,1200
"15215",59.6290322580645,19.489751344086,0.41796361072559,-90,73.3307037353516,8,FALSE,7.16870284918769,-0.457141374469676,0.891800640782173,1215
"15222",68.9838709677419,1.70734447004608,0.0257398354141927,151.875,2.85710000991821,8,FALSE,12.6813761132818,1.67579704400637,0.0391582901112257,1222
"15223",59.9758064516129,-8.74271153353815,-0.13126460374869,-90,2.85710000991821,8,FALSE,3.67331159715279,-1.00964169732061,0.0391582901112257,1223
"15225",58.5403225806452,-14.7787986431132,-0.217371670416603,-56.25,-0.952368021011353,8,TRUE,-16.5118006652796,-0.635362519480616,-0.0130546246826355,1225
"15226",45.0806451612903,3.47740495391705,0.12669453935685,-144.375,-2.85710000991821,8,FALSE,-10.7699061209476,-1.61334498025458,-0.0391582901112257,1226
"15232",47.7983870967742,2.01592741935484,0.105182000755133,-129.375,-4.76183986663818,8,FALSE,-7.36780168587446,-1.44483150948701,-0.0652454745879316,1232
"15233",47.3629032258064,-2.94862871223759,-0.0516396396469019,-116.25,2.85710000991821,8,FALSE,-8.93959162865366,-1.30108466149563,0.0391582901112257,1233
"15243",83.5,6.58767601126472,0.0871235769690948,-84.375,6.66657018661499,8,FALSE,27.9113531712634,-0.943957206189313,0.09130486877474,1243
"15249",61.7258064516129,-13.0477790578597,-0.184490247213127,-58.125,-4.76183986663818,8,TRUE,-4.11267674172578,-0.654851691350228,-0.0652454745879316,1249
"15252",75.9516129032258,14.3029249871992,0.217292936581558,-13.125,6.66657018661499,8,FALSE,20.3629660744892,-0.155597341679557,0.09130486877474,1252
"15268",72.0887096774194,18.5354310675883,0.398157388160225,95.625,21.9043998718262,8,TRUE,39.2024728210857,1.00446459558671,0.297446057231875,1268
"15269",68.3467741935484,26.5154089861751,0.655072177917553,91.875,25.7138996124268,8,TRUE,38.1267296244263,0.947290414981656,0.34791916786841,1269
"15297",47.4032258064516,-2.03366615463389,-0.00928811945652042,-91.875,-10.4760398864746,8,FALSE,-6.23057851676148,-1.02060730899756,-0.143296420772171,1297
"15299",52.9435483870968,-12.5964141705069,-0.183289526324308,-75,-10.4760398864746,8,TRUE,-1.46592455367124,-0.835042343725276,-0.143296420772171,1299
"15323",49.5,-10.5699756784434,-0.183354568697943,155.625,-12.3808002471924,8,FALSE,-3.80589529427236,1.69396666234767,-0.169206601261541,1323
"15333",19.75,-3.26916922683052,-0.0184316511084486,140.625,-75.2350997924805,8,TRUE,-8.97817070455356,0.650205310198316,-0.908021195941843,1333
"15338",75.6612903225806,13.6287314388121,0.202336782255865,80.625,-29.5233993530273,8,FALSE,20.6460197862448,0.81235198774731,-0.397782161106919,1338
"15363",62.3709677419355,1.58131880440348,0.0509071532064249,-7.5,-14.2854995727539,8,FALSE,9.29686568280058,-0.0919494883387216,-0.19504375364097,1363
"15383",7.33064516129032,-17.5008768561188,-0.928120825334407,46.875,35.2374992370605,8,TRUE,-23.2269205626379,0.450195403694357,0.471220420389993,1383
"15384",56.8467741935484,-3.47748175883257,-0.0539561367238726,-56.25,35.2374992370605,8,FALSE,-0.503283166285061,-0.560447339292976,0.471220420389993,1384
"15396",40.1290322580645,-7.95747567844342,-0.162739330724329,110.625,-16.1902008056641,8,FALSE,-12.8121774813489,1.18867085200015,-0.220797496835121,1396
"15402",62.9274193548387,0.89302835381465,0.0160515493277433,76.875,-37.1422004699707,8,FALSE,4.39751699591037,0.732989374316701,-0.495289214522328,1402
"15431",47.4838709677419,-1.63802803379416,-0.022449624993929,30,77.1393966674805,8,FALSE,-1.41804479787472,0.123837621993495,0.923542058827501,1431
"15444",58.4274193548387,1.19416122631849,0.031577342222425,84.375,-18.0949993133545,8,FALSE,5.51740245755209,0.898486075770254,-0.246457815464419,1444
"15458",57.5725806451613,-0.669879672299025,-0.00864821289460682,176.25,-50.4752006530762,8,FALSE,-6.54787261476333,1.46908544494222,-0.656664412013138,1458
"15462",48.2096774193548,0.620321300563241,0.0209162100434117,-82.5,44.761100769043,8,TRUE,10.2745421105203,-0.749094327485936,0.589166220976401,1462
"15469",66.3306451612903,2.49752144137224,0.0394329428908478,-80.625,-48.570499420166,8,FALSE,2.67776950819433,-0.700482664134463,-0.634471339984409,1469
"15474",61.5564516129032,-1.36850358422939,-0.0206546691166345,78.75,-52.3799018859863,8,FALSE,-2.84457583526094,0.635099214334571,-0.678530115022615,1474
"15476",60.0806451612903,-9.35084645417307,-0.140575889321324,-24.375,52.3799018859863,8,FALSE,0.243974297985448,-0.206598539602812,0.678530115022615,1476
"15477",59.0403225806452,8.58129320276498,0.16509123788067,178.125,19.9997005462646,8,FALSE,3.95079988524438,1.89451674702265,0.272010721825986,1477
"15478",29.1370967741935,-13.5721822196621,-0.360065646043957,-159.375,19.9997005462646,8,FALSE,-25.9524259212072,-1.71408658063954,0.272010721825986,1478
"15481",49.5806451612903,-9.9228750640041,-0.163231516124396,-24.375,19.9997005462646,8,FALSE,-5.50887753411046,-0.270645249574664,0.272010721825986,1481
"15507",3.05645161290323,-22.5082437275986,-1.55899262821522,28.125,-21.9043998718262,8,TRUE,-36.5796134480934,0.28841062645559,-0.297446057231875,1507
"15514",11.5161290322581,2.04112103174603,0.366162952083041,30,21.9043998718262,8,TRUE,-21.3701078240755,0.30830101448701,0.297446057231875,1514
"15518",50.5967741935484,-0.0885160650281662,0.00609021235577734,-131.25,-23.8092002868652,8,FALSE,-2.85785823558842,-1.3901469161769,-0.322753648959903,1518
"15529",57.8225806451613,10.2518737199181,0.222799101943527,161.25,82.8507995605469,8,FALSE,15.9490620538144,0.466261714090606,0.965132736268758,1529
"15537",46.7016129032258,-0.46426011264721,0.0080210059680268,-24.375,-23.8092002868652,8,FALSE,-6.75301952591099,-0.266198345650896,-0.322753648959903,1537
"15545",23.508064516129,-14.5338117639529,-0.412904587899047,151.875,-25.7138996124268,8,TRUE,-13.4434930853913,1.57230677125821,-0.34791916786841,1545
"15546",8.50806451612903,-18.2598470302099,-0.965147418931055,20.625,-25.7138996124268,8,TRUE,-28.4434930853913,0.205083491903245,-0.34791916786841,1546
"15550",59.1774193548387,9.61734831029186,0.198869058719573,144.375,23.8092002868652,8,FALSE,3.75157280474347,1.50845729202174,0.322753648959903,1550
"15553",69.4193548387097,-7.0869143625192,-0.0934348440108561,-125.625,23.8092002868652,8,FALSE,13.9935082886144,-1.33099172825448,0.322753648959903,1553
"15557",58.4354838709677,1.22786418330773,0.0267076872723546,11.25,71.4262008666992,8,FALSE,4.5034116516851,0.0554859480304415,0.874934656392894,1557
"15609",61.5725806451613,2.85536994367639,0.0531122336066323,-33.75,27.6186008453369,8,FALSE,5.63859431230286,-0.357612163468695,0.372932224183756,1609
"15621",45.9677419354839,-8.13722158218125,-0.149979545900098,-54.375,27.6186008453369,8,FALSE,-9.96624439737456,-0.57024642282846,0.372932224183756,1621
"15625",35.0161290322581,-26.5528449820789,-0.532792990814298,-172.5,29.5233993530273,8,FALSE,-21.2293844531729,-1.7680602086265,0.397782161106919,1625
"15646",66.5241935483871,-1.34481566820276,-0.0178157006189812,140.625,4.76183986663818,8,FALSE,10.6140890717221,1.54877622239974,0.0652454745879316,1646
"15655",71.1048387096774,1.24520609318996,0.024492120534255,112.5,8.57131004333496,8,FALSE,15.7695174064049,1.23102214690382,0.117325644629951,1655
"15667",58.741935483871,-4.03036674347158,-0.0629452604442768,166.875,2.85710000991821,8,FALSE,2.43944062941085,1.84233588067781,0.0391582901112257,1667
"15668",58.8064516129032,-0.853433819764469,-0.0109116974444667,174.375,2.85710000991821,8,FALSE,2.50395675844311,1.92560529901353,0.0391582901112257,1668
"15669",32.258064516129,-14.4942524321557,-0.331824543092666,-99.375,0.952368021011353,8,FALSE,-24.5105473279775,-1.11448835384305,0.0130546246826355,1669
"15674",58.758064516129,6.69556131592422,0.129218099093967,-67.5,14.2854995727539,8,FALSE,3.80188976692193,-0.745812516525187,0.19504375364097,1674
"15675",71.6370967741936,9.40233934971839,0.165161232602912,-91.875,10.4760398864746,8,FALSE,16.4897636678115,-1.02060730899756,0.143296420772171,1675
"15676",64.8467741935484,3.57904825908858,0.0578645772759057,-73.125,-50.4752006530762,8,TRUE,26.6114676170526,-0.620629679948851,-0.656664412013138,1676
"15682",56.5,-0.25835733486943,-0.000262280577656426,-3.75,44.761100769043,8,FALSE,-2.66076418293362,-0.0420839509823559,0.589166220976401,1682
"15686",57.9516129032258,-6.45696364567333,-0.102814209300035,108.75,-52.3799018859863,8,FALSE,-6.44941454493835,0.879956742752719,-0.678530115022615,1686
"15689",28.75,-9.14517089093702,-0.238065200205389,-9.375,40.9516983032227,8,FALSE,-29.7531406733815,-0.0962389979813749,0.542735018565535,1689
"15696",63.4758064516129,11.9806291602663,0.213958284422593,159.375,18.0949993133545,8,FALSE,8.48301354646093,1.70611400904689,0.246457815464419,1696
"15703",34.9758064516129,-21.5927323348694,-0.413507865160605,-63.75,-18.0949993133545,8,TRUE,-8.43641452658236,-0.696579092451096,-0.246457815464419,1703
"15705",57.6129032258064,4.35123367895545,0.0880762011162153,-176.25,-23.8092002868652,8,FALSE,4.15827079666965,-1.86338841955627,-0.322753648959903,1705
"15706",60.8225806451613,6.784863031234,0.148219975516676,144.375,27.6186008453369,8,FALSE,4.88859431230286,1.47877462191109,0.372932224183756,1706
"15712",60.6935483870968,-5.10039842549923,-0.0786556366353608,84.375,-54.2845993041992,8,FALSE,-3.77230687505105,0.662022900464629,-0.700051746609707,1712
"15717",41.3629032258064,7.92740495391705,0.217498413321072,106.875,46.6657981872559,8,TRUE,1.62210857856026,0.93093570505938,0.611966828195635,1717
"15719",64.6935483870968,2.65958141321044,0.0429614094991466,-148.125,-33.3328018188477,8,FALSE,8.06429068621886,-1.48162320298487,-0.446937965851299,1719
"15721",62.758064516129,-1.70365623399898,-0.0233708678264639,9.375,-56.1893005371094,8,FALSE,-1.52812943232465,0.0649419871349543,-0.721211883362576,1721
"15735",56.1774193548387,3.46439132104455,0.0822432763671097,-106.875,-27.6186008453369,8,FALSE,1.79993507754171,-1.11149726483513,-0.372932224183756,1735
"15737",37.6774193548387,-7.28970334101383,-0.14917946563493,-54.375,-29.5233993530273,8,TRUE,2.36099832557895,-0.563867850318721,-0.397782161106919,1737
"15738",53.9516129032258,6.40688204045059,0.145634933163012,106.875,29.5233993530273,8,TRUE,24.7761234037578,1.07995028959348,0.397782161106919,1738
"15740",21.1048387096774,0.163021633384535,0.200038027165724,69.375,29.5233993530273,8,TRUE,-8.07065078979057,0.697667001241808,0.397782161106919,1740
"15747",66.8225806451613,1.81544258832565,0.0307613056794152,90,-31.4281005859375,8,FALSE,11.0504896063615,0.896942681253329,-0.422454391047245,1747
"15765",77.5725806451613,7.89181387608808,0.114722491536853,30,2.85710000991821,8,TRUE,8.51505568402811,0.322668996050916,0.0391582901112257,1765
"15782",33.7338709677419,-9.57608806963646,-0.19589595091997,-116.25,-4.76183986663818,8,FALSE,-21.4323178149067,-1.29930891140918,-0.0652454745879316,1782
"15790",67.1935483870968,1.40219854070661,0.0239381649529324,24.375,-56.1893005371094,8,FALSE,2.90735443864309,0.180394408708206,-0.721211883362576,1790
"15791",38.75,-8.21038786482335,-0.17945118813565,-97.5,54.2845993041992,8,TRUE,-7.71778137004098,-0.781038253357147,0.700051746609707,1791
"15793",69.0403225806452,19.3650601638505,0.343198387007554,123.75,54.2845993041992,8,TRUE,22.5725412106042,0.974438201807488,0.700051746609707,1793
"15800",53.8064516129032,-7.45387064772146,-0.123130752853105,178.125,6.66657018661499,8,FALSE,-1.78219521583341,1.96052650516242,0.09130486877474,1800
"15820",48.8467741935484,-15.6948972734255,-0.26867068831488,99.375,-8.57131004333496,8,FALSE,-5.20824412275325,1.08619601197396,-0.117325644629951,1820
"15827",44.2096774193548,-10.769537250384,-0.193928321645505,-39.375,33.3328018188477,8,FALSE,-12.7530073974738,-0.400690551750625,0.446937965851299,1827
"15833",58.5564516129032,-5.50107846902203,-0.0840554156114113,-135,-33.3328018188477,8,FALSE,1.92719391202531,-1.3511658140428,-0.446937965851299,1833
"15851",66.8709677419355,10.9100470430108,0.185758811229311,-131.25,12.3808002471924,8,FALSE,11.8490858921472,-1.44757151146074,0.169206601261541,1851
"15852",41.2822580645161,-12.2849398361495,-0.243414343871404,103.125,-12.3808002471924,8,FALSE,-12.0236372297562,1.11904464361149,-0.169206601261541,1852
"15858",55.1532258064516,-10.8208829365079,-0.11331010219951,-60,-12.3808002471924,8,TRUE,3.93694619300779,-0.667320200318779,-0.169206601261541,1858
"15866",61.758064516129,-13.4018417178699,-0.181154998870548,88.125,33.3328018188477,8,TRUE,32.010627286704,0.866609797972281,0.446937965851299,1866
"15890",50.4677419354839,12.4304659498208,0.330450133286825,-11.25,16.1902008056641,8,TRUE,10.6344527556917,-0.132074539111128,0.220797496835121,1890
"15894",43.2258064516129,-11.2335141449053,-0.21751471219992,-161.25,-16.1902008056641,8,FALSE,-9.71540328780047,-1.75760732817116,-0.220797496835121,1894
"15901",52.3467741935484,-3.9778545826933,-0.0666630938385695,3.75,56.1893005371094,8,FALSE,-7.34252071342822,0.0216473290449848,0.721211883362576,1901
"15903",60.2903225806452,-4.77082213261649,-0.072467736574386,-90,-58.0938987731934,8,FALSE,-3.5430099053402,-0.677393429556185,-0.741990864122612,1903
"15904",39.6693548387097,-7.95179211469534,-0.164654609621892,101.25,58.0938987731934,8,TRUE,-9.19407349528356,0.747227803737234,0.741990864122612,1904
"15908",33.8225806451613,-3.82542562724014,-0.0849581060655082,61.875,50.4752006530762,8,TRUE,-9.47661273349535,0.510644673375637,0.656664412013138,1908
"15909",62.4112903225806,2.27447996671787,0.0386219969481578,-61.875,-50.4752006530762,8,FALSE,-1.70916293734397,-0.52635681717181,-0.656664412013138,1909
"15911",40.9677419354839,11.1309091781874,0.381692353822944,88.125,50.4752006530762,8,TRUE,-2.33145144317277,0.730614686522065,0.656664412013138,1911
"15913",55.9838709677419,-0.362516001024069,0.00212335559216825,46.875,71.4262008666992,8,FALSE,2.05179874845929,0.247164677590149,0.874934656392894,1913
"15923",67.2661290322581,-2.94439004096262,-0.0384381283588651,168.75,37.1422004699707,8,FALSE,9.52330498623049,1.61981602472456,0.495289214522328,1923
"15924",40.9112903225806,12.5893913210445,0.380461272615315,-103.125,35.2374992370605,8,TRUE,10.3537245986525,-1.01983040428722,0.471220420389993,1924
"15933",72.9677419354839,6.88655913978495,0.100427746460163,-112.5,-37.1422004699707,8,FALSE,14.4378395765555,-1.09495943570766,-0.495289214522328,1933
"15950",0.193548387096774,-0.81330805171531,-0.407979085561146,146.25,-84.7531967163086,8,TRUE,-8.4499585162231,0.344761321151721,-0.976936596277307,1950
"15954",54.4758064516129,6.1992175499232,0.128080206941365,20.625,65.7125015258789,8,TRUE,4.67186079732405,0.124924269942257,0.820892757196919,1954
"15977",63.7258064516129,-0.126976126472094,-0.000162570621670355,-61.875,37.1422004699707,8,FALSE,5.98298240558533,-0.606299852829864,0.495289214522328,1977
"15983",1.92741935483871,-20.9883496543779,-1.75787939616949,41.25,37.1422004699707,8,TRUE,-29.7259125773364,0.389117815995285,0.495289214522328,1983
"15984",67.8225806451613,2.83133800563236,0.0449076326686688,-127.5,37.1422004699707,8,FALSE,10.0797565991337,-1.23974746026405,0.495289214522328,1984
"15997",59.0725806451613,-6.10424027137737,-0.0926228934376683,-16.875,59.9986000061035,8,FALSE,-0.0353675288484286,-0.128079773631651,0.762371260174684,1997
"16014",27.825,-3.29736943164363,-0.0670932704182063,0,35.2374992370605,9,TRUE,-2.73256572392819,-0.00918766129988484,0.471220420389993,14
"16027",67.6583333333333,1.56154313876088,0.0243706447779344,161.25,8.57131004333496,9,FALSE,12.3230120300608,1.76894779092902,0.117325644629951,27
"16037",55.9083333333333,4.23157162058371,0.0871250280962506,-58.125,25.7138996124268,9,FALSE,0.248496188124899,-0.615250475709735,0.34791916786841,37
"16038",70.5166666666667,-1.33493503584229,0.0133375162145741,-69.375,-12.3808002471924,9,TRUE,19.3003870532228,-0.769984846521668,-0.169206601261541,38
"16041",49.6666666666667,-5.25012960829493,-0.0912962417252565,-116.25,23.8092002868652,9,FALSE,-5.75917988342858,-1.23239974838378,0.322753648959903,41
"16044",10.5666666666667,-4.07687852022529,-0.176424431591565,24.375,19.9997005462646,9,TRUE,-24.2474769167388,0.250597453309874,0.272010721825986,44
"16059",63.1333333333333,6.85787410394265,0.121774709052315,-33.75,31.4281005859375,9,FALSE,6.54227474066028,-0.349335570593402,0.422454391047245,59
"16064",66.7166666666667,1.61511776753713,0.032252490978113,22.5,-4.76183986663818,9,TRUE,0.878183473327985,0.239072839699289,-0.0652454745879316,64
"16070",65.5666666666667,-2.33227406554019,-0.0332440514808088,-166.875,52.3799018859863,9,FALSE,5.72999580336179,-1.36967179958901,0.678530115022615,70
"16072",68.75,2.20057443676396,0.0327763247180188,20.625,-42.8563995361328,9,FALSE,7.3344452719022,0.180326002718515,-0.56608417794399,72
"16083",59.1,0.398462301587301,0.0105475373532524,-159.375,-37.1422004699707,9,FALSE,0.570097641071655,-1.54742201244637,-0.495289214522328,83
"16088",71.1166666666667,6.76598342293906,0.101454883951321,-26.25,-42.8563995361328,9,FALSE,9.70111193856887,-0.249021622801759,-0.56608417794399,88
"16089",7.80833333333333,-17.8545250896057,-0.951890018928307,63.75,42.8563995361328,9,TRUE,-28.3673442180341,0.575325818197167,0.56608417794399,89
"16092",69.375,-4.87202860983103,-0.0664311668100037,114.375,-2.85710000991821,9,TRUE,-0.907351189734176,1.25944995232777,-0.0391582901112257,92
"16102",55.5833333333333,-4.9805667562724,-0.0811694540017207,56.25,-8.57131004333496,9,FALSE,1.5283150170317,0.610338711490128,-0.117325644629951,102
"16103",10.3833333333333,-6.89526849718382,-0.300209038543399,135,-71.4262008666992,9,TRUE,-23.0766967463685,0.72131732439574,-0.874934656392894,103
"16109",56.6,-1.32772017409114,-0.01994968864489,-178.125,-48.570499420166,9,FALSE,-7.05287565309598,-1.53784125114578,-0.634471339984409,109
"16141",60.55,9.90861015104966,0.194898482392289,-99.375,-25.7138996124268,9,FALSE,6.69178424959896,-1.04494922064987,-0.34791916786841,141
"16166",60.25,6.68677195340501,0.120471798685753,15,75.2350997924805,9,FALSE,9.46294875378451,0.0654569104226493,0.908021195941843,166
"16168",30.8666666666667,-15.7966765873016,-0.382939031287207,67.5,-16.1902008056641,9,FALSE,-22.0745430727467,0.72133017514539,-0.220797496835121,168
"16176",48.6666666666667,-13.0566468253968,-0.222355261150815,103.125,-8.57131004333496,9,FALSE,-5.38835164963497,1.1275749076682,-0.117325644629951,176
"16181",73.7583333333333,12.6439260112647,0.194749984894213,-121.875,12.3808002471924,9,FALSE,18.7364514835451,-1.34490686525785,0.169206601261541,181
"16183",35.075,-20.0782914106503,-0.420437262040658,123.75,-10.4760398864746,9,FALSE,-18.5588043232131,1.35050058059273,-0.143296420772171,183
"16186",50.625,2.25524193548387,0.117926843215353,65.625,14.2854995727539,9,FALSE,-4.33117474920711,0.704946077263532,0.19504375364097,186
"16207",44.6083333333333,-5.16259280593958,-0.0922164468468964,-7.5,-23.8092002868652,9,FALSE,-8.84629909580346,-0.088732781883632,-0.322753648959903,207
"16219",58.9083333333333,-2.16642825140809,-0.0306881888052946,-176.25,61.9033012390137,9,FALSE,0.279694218187656,-1.22626168348963,0.782330867920609,219
"16223",66.3416666666667,8.36102790578597,0.152022398126768,144.375,31.4281005859375,9,FALSE,9.75060807399363,1.44454979191326,0.422454391047245,223
"16228",29.5416666666667,0.29621095750128,0.0555687062461958,121.875,46.6657981872559,9,TRUE,-10.1991279805795,1.06274961020053,0.611966828195635,228
"16230",57.0083333333333,-0.629845110087047,-0.0056663483116095,165,-14.2854995727539,9,FALSE,3.93423127419844,1.78790671769736,-0.19504375364097,230
